1249;978
1196;1527
2;533
409;283
468;477
158;1425
359;845
562;500
812;818
1222;1441
1070;1070
658;627
186;1436
133;719
16;47
770;551
617;86
1072;162
625;687
214;259
16;657
757;1251
369;12
227;185
16;968
1251;1328
1473;1017
218;176
296;320
588;1839
1477;353
1380;907
1562;849
195;195
1383;449
1094;6
1885;798
175;3
51;1715
1131;130
307;41
1566;1066
172;657
180;1000
1503;1346
1097;1720
1180;24
511;515
441;1438
175;305
1006;1257
813;879
1653;1669
1187;1662
391;897
501;16
74;262
337;315
1252;289
1143;1987
875;461
1278;1268
173;234
43;1718
83;454
778;766
391;391
570;223
1359;174
121;8
1130;1179
134;575
146;1082
531;326
211;28
1681;1714
400;266
1031;1125
495;458
425;1158
688;1125
680;133
545;284
50;503
500;35
1064;1968
657;1712
714;760
791;794
365;53
656;40
592;26
66;66
1042;1040
645;125
1180;1660
1288;163
63;378
334;205
971;1703
1152;1218
1558;1307
438;1079
721;1047
320;338
1940;940
730;684
22;4
567;114
99;1205
1332;832
687;187
231;590
1307;1057
493;262
898;68
1063;1500
1195;351
1079;1300
423;940
112;584
1260;1769
1957;1754
290;419
1054;1042
753;534
17;1052
1039;166
864;1863
1146;47
943;1937
196;219
791;1039
1889;639
406;1310
1099;1597
1285;531
1123;109
382;1908
410;391
1047;47
1712;1190
256;38
878;938
409;1377
1250;64
71;1075
297;1287
551;537
1262;388
1828;1843
435;289
875;758
20;1024
23;64
855;597
1250;1383
449;459
1007;81
1836;680
599;595
562;1973
1803;1500
1343;1314
438;352
47;181
258;605
1519;1038
5;1130
1836;1742
445;470
62;875
250;751
161;317
911;906
1232;11
162;160
537;568
385;40
877;345
276;515
760;502
214;1218
263;317
1028;254
35;172
376;1286
1414;1472
1457;395
1193;66
127;141
311;105
1032;1130
1084;1410
791;992
1343;1093
772;621
56;119
400;150
1255;1751
134;1400
773;1023
783;281
186;1488
1830;789
1187;188
408;1224
239;177
359;1356
385;1400
41;36
818;812
187;1056
1434;365
74;199
446;259
549;1000
1091;373
102;83
606;1294
956;454
266;0
1745;1542
159;167
214;196
533;534
729;666
1398;452
363;124
229;1742
631;631
39;1539
890;1382
1626;876
946;466
516;548
1685;1527
1297;1703
244;1235
1390;1039
1131;1584
727;679
217;592
1442;441
264;576
338;262
49;266
1005;630
235;234
1066;62
1277;1260
578;1143
943;209
388;630
1013;1504
88;72
1502;252
877;1031
797;861
400;164
587;642
30;76
702;973
113;219
593;109
735;497
1632;1638
66;1072
1312;1310
1913;1935
811;293
784;507
757;752
1163;223
875;906
1509;1789
10;508
28;61
297;359
1286;1756
70;76
623;543
0;1006
1889;403
1344;1500
512;700
1914;1875
264;840
221;971
103;201
53;54
1977;1351
775;1813
471;720
445;234
1065;112
376;376
1911;1475
1063;1109
253;313
1314;1314
16;502
429;554
482;1109
384;446
285;785
1228;41
527;775
9;268
250;259
260;328
177;633
988;1395
319;65
900;415
101;40
1382;1417
1957;1941
1055;1367
751;1786
1268;68
1279;1654
663;1286
1746;586
1016;735
190;609
1812;578
15;1513
1508;500
1198;75
1133;625
1750;1017
156;469
672;1254
453;566
849;94
25;525
506;209
1021;1762
1063;71
1513;1060
1313;219
1437;1126
1372;1035
552;738
899;830
66;506
1941;1363
93;1099
437;328
134;711
687;107
146;1572
1656;50
625;1125
1946;588
1626;761
1135;1010
356;872
1036;1146
431;493
801;301
1008;1010
828;548
690;723
257;255
1322;1344
895;1906
1423;455
1321;1071
689;1205
516;582
1032;1259
1566;37
1096;940
31;1113
542;10
293;173
160;912
380;271
1019;1140
1420;1375
1127;218
261;1282
52;122
1419;1157
1155;135
1678;631
488;246
1371;1793
1531;1520
95;95
1778;1899
335;584
537;35
1961;1399
1739;1428
1524;1524
119;30
330;367
1217;1746
808;868
343;334
157;1688
9;1010
38;55
80;236
1328;70
844;691
641;524
617;47
1877;1244
1663;1106
381;191
1383;385
562;940
1635;1593
275;767
398;444
66;480
188;79
1340;1093
365;277
1184;1168
343;62
1383;379
557;1033
93;93
1769;1516
627;1508
970;424
20;1342
165;40
1039;1167
1063;72
657;469
426;16
1015;1683
1276;1463
1618;1370
1134;1126
1766;520
101;543
238;244
1630;1507
757;1849
426;535
350;1596
1063;1094
877;625
1036;1470
1083;281
768;687
78;920
914;931
755;1754
843;281
1127;31
1833;1606
984;891
1285;1042
284;782
282;392
193;1015
51;105
582;566
313;126
1062;1
105;62
145;645
399;260
915;1476
270;82
165;677
707;566
1555;1759
1290;1347
297;535
1538;1061
1177;1190
362;315
789;31
406;1968
1014;764
48;1017
1097;1564
301;1793
7;317
502;610
534;549
1906;381
820;253
892;626
562;62
441;880
255;751
1166;1156
1227;664
188;698
543;855
840;613
59;43
1146;391
1682;1687
1027;65
1047;1312
281;252
134;97
1008;1035
391;391
359;312
888;1917
280;1800
356;285
1267;1250
1153;1279
1785;316
582;829
1952;324
53;54
588;1080
469;739
1377;564
1022;1058
313;449
1639;1139
71;1329
467;235
252;125
1789;1168
106;870
1063;34
60;29
1565;1562
761;27
53;6
581;562
276;3
597;602
1421;287
993;922
29;575
563;317
149;133
614;833
351;109
1427;1332
1270;8
70;105
1026;151
1550;1806
65;50
1576;533
545;137
550;83
369;76
1511;537
476;121
566;160
70;332
718;726
399;141
1231;1465
801;738
292;1040
5;36
1033;31
714;463
1813;1524
1107;69
1190;1428
33;37
1379;1273
197;1375
1316;449
1039;41
1062;91
1158;222
704;91
283;269
1525;1011
1028;1887
1475;1408
877;17
726;395
397;30
1252;1409
38;107
567;343
136;141
1870;1362
1876;878
584;1224
1094;1079
445;1658
170;549
734;1252
1883;1668
1031;105
1381;1845
368;454
1032;1001
1617;578
1790;294
1017;1175
80;84
114;1223
953;460
1446;946
260;454
72;1028
566;4
688;509
3;1565
996;605
218;158
1590;711
1407;160
525;399
462;227
96;600
80;1454
252;758
1580;1213
1635;1724
1290;1247
97;734
920;506
1314;1318
541;601
511;1573
1639;1625
897;555
1250;1763
1665;133
78;68
1843;1979
194;1065
1430;1482
298;879
1223;1661
106;118
1707;1314
156;1406
354;104
678;557
1238;1230
1291;1351
1506;1651
9;250
381;1787
1855;1100
399;899
276;82
1163;1519
636;563
125;1414
885;880
147;382
637;520
1982;982
67;771
1379;1328
1764;323
271;271
660;544
340;981
1836;1939
1137;155
1388;653
562;260
90;1012
256;1362
1501;1067
1828;1801
819;552
62;133
1178;1143
796;260
1574;1974
1242;1059
1611;1359
603;726
70;759
195;215
344;109
74;512
188;221
219;226
1536;543
1197;1008
1089;1594
564;812
961;838
819;250
320;334
97;97
1551;1752
1018;1004
295;160
854;1094
1326;1337
1312;1692
1743;636
321;63
360;392
1392;789
1628;1125
1751;1899
1049;1240
508;515
1226;1469
629;906
401;180
6;256
1012;1013
679;1411
558;165
516;1497
50;19
1785;393
1056;1056
394;647
253;1382
789;1805
687;992
1439;133
687;1343
129;1161
1358;1015
7;7
627;502
1168;170
1560;1904
163;538
699;965
517;1715
85;91
1078;33
1370;1743
1547;161
1253;1909
1716;700
228;156
24;8
1014;1076
1634;1134
1516;1510
386;1769
33;1068
349;292
83;23
1617;1578
1024;1626
2;1272
422;517
119;123
1468;622
1531;969
1906;1406
1522;832
773;833
185;1144
626;1157
190;1074
39;282
20;484
1170;1037
1642;375
937;320
362;808
48;788
1009;1888
1080;1770
599;692
1026;1394
1408;1971
322;1068
1113;1180
508;764
1208;122
1752;782
506;1757
1367;117
270;836
1349;37
131;168
628;1692
1001;1060
1259;437
153;1465
1586;1859
379;204
143;151
1266;1812
159;158
31;1156
1274;1890
66;70
23;77
1267;1329
1740;1739
1572;1701
145;379
1;12
30;53
1298;1907
645;1641
195;383
801;359
645;641
1820;1945
1035;1008
1047;39
793;785
1876;1031
233;1450
1095;1120
1210;1881
501;1
1039;1039
70;133
135;1211
762;43
337;1104
1127;1033
882;608
1278;1851
1133;906
804;811
646;271
140;11
1126;1046
504;627
752;1408
1254;1254
1775;320
903;1935
1064;1940
1321;437
586;66
1037;1503
1737;190
1267;1422
1027;1008
716;699
1031;1296
1885;1838
1072;1070
276;266
524;533
162;178
722;723
1503;1299
690;549
1758;312
63;501
978;897
588;217
149;18
312;324
30;715
1303;1521
1138;1387
729;726
1907;290
226;972
853;1816
203;1718
135;8
1440;346
62;52
656;397
634;102
1385;260
1099;43
1310;1544
836;1524
714;653
29;29
1065;31
1635;1718
565;538
501;500
1095;1542
285;254
1693;1631
1024;1910
1510;508
505;824
938;1739
1525;1755
1461;1822
1342;1655
1818;1345
503;506
919;250
751;884
34;9
28;1379
806;555
57;561
152;173
1390;457
628;529
16;47
820;985
271;67
1428;1158
16;1562
170;638
441;312
1920;1974
1560;794
650;645
1661;785
301;787
1000;336
1422;51
1393;1724
1768;1549
791;658
1607;1303
562;31
161;1132
346;375
1031;1130
187;0
226;344
1101;103
1735;735
309;426
150;1493
98;28
508;1518
1165;1516
544;545
563;1532
600;1098
1254;1379
875;909
792;838
504;508
1923;1798
1321;1763
234;939
195;461
87;279
812;937
1516;524
305;312
48;51
1257;787
1855;1752
1524;12
312;484
1251;317
1896;1803
1754;285
1037;161
1041;418
266;391
310;279
1753;1257
551;49
638;376
1512;633
1826;690
1484;430
967;1576
101;601
859;1752
69;15
151;26
818;924
1101;562
1131;379
146;114
1932;1435
384;400
60;1015
1986;1367
1161;757
1633;1563
1093;93
1139;1382
1516;1055
94;32
12;59
1953;1771
117;1770
1801;1014
476;160
1182;1530
1039;165
45;41
1806;1806
722;1223
893;1289
564;189
796;1532
1182;1424
529;650
1055;1420
1185;1009
1359;1417
109;468
83;91
340;1098
1361;1276
1908;1377
1629;621
1823;1563
325;380
160;35
1539;1051
19;1209
155;555
1125;1289
520;1568
659;167
565;1581
1646;1771
907;266
93;31
673;704
75;115
89;806
1199;201
1064;437
18;1002
629;691
1595;76
182;1186
1064;1911
46;430
160;1285
1539;510
1572;576
556;525
1258;258
254;324
1910;1897
176;239
1451;1465
35;109
466;1274
1071;1533
1763;508
1287;1037
389;262
250;1250
498;1436
1142;219
227;719
961;945
1588;1525
94;656
898;905
1002;1393
259;102
16;143
1893;455
75;874
187;218
816;862
1951;1062
1508;630
999;1350
1726;1719
1083;77
465;1724
505;757
789;805
1020;1008
195;1383
13;384
1036;1012
1035;1004
294;1785
1020;1004
1011;260
315;567
867;88
983;436
65;380
539;812
1111;1830
552;1527
825;1443
314;326
1429;1178
551;535
996;1972
500;1004
1226;580
422;3
209;215
368;370
854;666
383;656
377;268
576;1252
1200;125
1087;1235
536;188
132;1190
26;157
1052;1684
505;0
1330;1398
1067;1063
1058;1746
926;879
1916;1895
285;1156
517;527
522;66
20;559
68;72
1003;1753
1063;94
15;124
78;518
605;1697
832;833
1754;4
1161;1142
1561;1657
570;93
1028;1000
255;772
725;1809
628;1
432;10
1472;770
848;825
504;754
162;611
641;1759
167;1384
1221;269
1968;1695
407;1282
212;199
380;1616
1095;1330
333;590
1085;554
1951;1576
1311;1901
1750;629
272;54
1101;1183
1536;74
760;750
274;1268
514;639
465;1142
211;625
80;330
250;533
658;1663
1270;1318
493;485
203;703
438;1312
329;610
1367;1070
303;928
937;1758
1037;21
1032;1173
501;509
783;484
47;797
1579;1027
1541;1448
1013;1400
101;101
355;1101
1110;1141
1059;1045
1540;765
1590;1560
376;894
1285;1077
1160;1163
1516;1525
1639;1890
1047;1534
593;45
457;1270
1068;3
1148;132
707;1642
285;338
1258;643
71;352
486;225
941;395
579;582
1594;1063
82;112
133;1127
62;1064
17;659
545;667
528;1504
1520;708
340;1329
32;48
1056;1874
668;629
1697;689
1344;406
234;1468
172;1299
351;1812
465;750
1699;1571
1438;438
914;899
260;18
1132;659
615;894
1229;1151
693;573
47;684
539;1539
1463;1976
767;335
1127;2
1816;1262
391;393
1406;1781
395;426
1595;1562
1015;1013
1585;530
1680;305
21;533
93;220
724;598
1197;1202
566;1515
1079;1200
236;178
128;126
378;146
646;642
63;573
1531;1593
24;10
107;1228
1110;1172
829;458
531;535
1172;1125
292;269
1259;255
1098;1104
1859;1423
1268;1251
185;313
1775;308
321;446
258;1062
411;763
1443;631
1382;1162
590;184
267;32
564;717
1355;1263
502;500
178;463
1789;406
1742;1573
92;530
1500;417
102;463
969;1158
1570;453
1506;756
99;241
426;892
166;1170
1275;821
161;162
1718;1571
240;49
543;551
884;408
1366;1785
1307;291
1625;993
27;126
330;612
498;412
315;250
68;1689
24;1024
585;520
755;250
1257;844
55;25
16;142
32;164
1878;1880
672;39
1367;4
1470;439
587;692
189;198
1560;1552
524;570
587;520
1370;1257
1412;1906
1257;765
1812;1516
1107;1045
266;1250
1279;1755
756;573
1343;975
149;1398
879;501
1395;391
556;751
74;1090
573;558
601;587
1501;1005
562;11
1954;1394
207;711
1570;25
1261;1064
1992;1403
146;1643
564;603
629;0
875;886
461;215
1105;1856
537;1194
137;627
875;1797
1770;1774
1324;812
514;1568
1593;467
31;49
347;443
1082;1303
1750;1817
1281;1316
1572;281
380;254
1571;1606
660;656
1019;1081
0;1278
1360;1767
1500;1824
820;107
1377;1906
257;376
1316;1441
1787;847
1551;1560
1315;214
786;761
1199;145
520;613
817;67
217;1215
261;1009
1645;1781
1316;488
1813;1017
1161;472
828;1758
1471;975
1899;1279
1115;1830
1979;1982
1565;1567
164;571
1351;1351
916;11
1531;1531
1071;437
1719;1469
16;1328
124;198
1568;816
240;222
593;1821
1522;406
1505;1500
635;150
375;1264
591;853
484;703
697;65
1875;1000
319;37
565;565
1503;1601
1135;611
653;707
391;1391
775;775
1215;1696
2;506
1373;37
414;540
1285;1473
879;1795
277;342
545;304
47;766
586;590
853;1789
610;601
1286;1975
267;337
79;1596
1625;1098
1142;1642
1255;1255
202;1191
1051;1191
1502;1500
228;1135
1052;1007
1538;536
1022;1176
404;399
135;24
72;1188
274;1272
1149;150
576;62
120;3
1259;1767
613;1301
1020;1619
540;555
297;415
1097;597
1080;209
532;658
259;438
1316;1266
1509;501
1816;755
1400;283
1187;625
1391;391
367;351
526;806
80;1718
1062;58
1183;1674
197;289
266;752
1047;36
1531;1359
62;429
1750;1594
240;133
539;40
1260;1260
44;138
1103;164
22;79
1;506
1187;1078
251;751
268;519
593;563
1039;1034
1446;1064
597;343
445;463
223;66
651;713
1085;1080
570;597
214;202
1523;396
1593;1722
817;1491
754;875
284;283
1003;1127
287;1672
1376;378
1813;1063
1285;254
16;8
157;181
805;799
1271;1020
312;203
311;514
1085;1828
1530;773
422;391
4;255
1;1016
403;426
1297;52
281;281
1887;762
251;469
314;281
58;402
83;313
176;51
421;169
1347;1438
166;682
344;323
188;438
1505;1509
548;548
626;516
4;66
795;506
531;903
1224;1719
393;56
63;286
1251;1411
207;97
149;27
1735;1598
970;331
494;479
1052;581
406;410
305;303
704;523
220;190
847;876
91;313
329;331
644;695
573;1575
1044;1782
1234;1223
159;600
832;893
601;531
186;936
160;1125
343;406
197;1135
385;1261
181;9
1738;1801
517;392
1897;1399
447;1820
150;126
138;1251
478;144
891;360
424;143
36;5
169;1727
133;961
1579;508
64;0
697;822
117;1551
1562;1250
1437;1189
1776;1340
1131;1133
587;761
28;1101
567;318
548;122
407;313
1187;1566
536;533
1032;1285
524;883
230;355
11;1045
136;137
91;371
641;626
661;255
1323;1253
1389;1902
1138;1755
1577;1323
614;1109
909;792
187;1328
134;395
1535;847
547;1557
13;1161
563;566
573;440
1007;398
734;1726
641;641
1268;268
751;255
1781;1906
88;1002
0;17
436;982
304;735
957;324
661;1638
1657;1287
320;289
211;24
1006;125
563;751
785;809
279;274
534;1503
148;186
1106;1114
162;37
1007;1755
253;987
1004;1151
35;54
812;1070
7;143
192;206
376;820
18;16
906;657
282;1182
319;93
891;938
295;1287
250;1250
1503;1069
1394;1267
1513;1900
17;18
175;162
275;360
533;1783
174;531
107;147
590;1590
254;316
293;287
1654;1645
1813;950
580;1502
531;625
1097;538
231;567
57;41
1629;1639
1422;424
213;1071
1380;757
431;392
38;1159
1066;62
126;892
766;1335
1041;11
1401;447
8;250
156;628
596;96
383;133
1020;1678
1155;139
1305;1274
783;768
1636;1506
147;380
1521;1516
544;255
73;1556
78;328
707;1703
1939;1821
1302;148
1593;812
686;934
25;1267
343;1004
275;404
1017;525
1684;1559
517;505
1195;1258
861;619
1129;959
1672;1234
1713;1705
711;937
575;1133
294;47
82;203
974;233
1625;1638
1284;1251
1102;344
1766;500
980;1312
1955;1713
459;767
0;0
1142;0
466;1499
355;43
1875;1325
1045;1514
1090;1009
1361;297
1938;222
465;1582
286;1299
746;1039
215;1230
1535;1255
1298;1583
307;220
1577;814
1509;1134
336;28
759;388
1138;1323
984;953
1154;1152
1313;1313
402;530
1036;282
539;70
283;61
256;314
1520;1520
1702;1151
590;86
540;548
994;885
2;159
1071;1071
1581;1822
472;968
253;393
517;519
1198;1358
536;21
1386;1165
406;156
1817;1692
579;579
634;896
562;1093
1047;1302
558;806
1174;3
1689;209
1093;1595
362;344
633;164
197;463
1288;1458
122;126
1809;799
457;715
570;847
510;576
1317;70
877;1753
1092;1072
1968;968
1037;1004
627;699
1071;1517
594;1073
1006;1002
1203;1497
510;12
1369;1353
125;875
1034;1080
406;1455
553;531
1251;1251
275;509
228;1415
720;132
1263;1231
1159;1037
1005;1504
316;1413
1579;1500
608;1502
626;39
625;1641
1644;1150
703;187
891;797
1317;1250
1125;1048
189;1970
1109;1489
1278;63
504;505
2;127
863;965
1028;1277
937;512
1025;532
388;265
391;393
0;260
1086;610
773;535
1067;372
188;563
135;470
1655;1427
759;387
504;268
582;518
1516;1805
62;187
852;794
1579;1266
875;1821
1218;1180
1274;1012
10;262
1376;1033
22;257
754;268
896;630
1446;1196
344;952
908;906
759;884
1086;1484
0;93
345;63
169;351
133;914
1136;1009
320;345
1939;1889
266;375
114;1134
270;16
1531;968
720;203
581;1089
250;1538
926;935
1877;1878
703;1617
171;38
86;1070
1040;1601
641;879
1858;1809
117;774
1001;1628
563;67
500;141
20;82
8;8
11;753
754;582
1500;1689
1066;63
1958;1340
95;1754
330;298
1250;1562
633;570
1793;793
1942;1571
1743;1677
1274;275
353;1322
59;1387
514;566
219;1980
52;106
501;800
47;253
145;262
1277;291
533;10
1580;1063
957;1379
1180;127
312;281
600;568
1172;410
326;260
369;374
204;426
250;1126
231;165
259;754
343;126
19;299
190;196
1376;1142
1548;591
408;127
35;1875
237;1112
25;82
1110;1595
59;176
114;1252
1043;1093
1628;1659
505;637
380;0
439;1314
1560;1525
209;643
375;195
1146;154
657;163
8;18
908;1918
403;630
1530;1155
205;228
935;980
856;262
1047;1048
251;282
259;695
824;541
808;643
1686;1155
470;504
1816;941
279;35
1201;1201
183;87
196;696
1246;1176
1165;1668
1864;1866
47;1008
579;24
536;7
1873;795
1061;1092
60;1123
1109;1177
452;948
643;641
1771;1888
1684;1650
203;258
133;1502
1041;1514
1403;1361
96;606
1381;1523
1972;845
1046;1042
1529;98
1123;1119
274;383
882;1257
859;1336
365;457
6;1028
156;1422
125;1638
48;344
12;1763
77;1941
192;213
8;9
538;596
1172;190
843;926
1110;587
1677;1684
639;202
663;1689
281;343
147;1377
1127;1043
658;1658
643;1784
1646;648
1514;1762
166;555
5;83
1033;1026
598;531
1028;1518
228;353
14;1260
338;1401
334;66
762;793
1776;1701
774;768
1922;312
586;79
912;847
5;341
258;28
1036;1563
15;696
793;770
1240;299
1071;1063
1512;1551
310;340
133;468
62;691
393;259
756;770
1850;1342
1061;109
1584;1550
1258;430
847;624
281;415
1196;1103
1570;1001
1065;1088
72;64
377;472
734;984
382;440
820;820
1908;1410
1768;1768
1647;213
502;658
20;216
631;629
1415;1074
628;1144
1064;68
1228;1724
1127;1312
1060;35
609;1082
132;1007
1340;560
744;697
1642;1141
705;689
1060;1044
1030;1195
391;267
1763;339
155;180
70;1625
596;1065
627;907
543;660
288;806
1687;1016
414;1164
211;233
1019;1377
188;938
1172;1392
1658;881
78;657
645;1666
553;772
674;520
142;89
22;143
1464;1453
1066;1323
417;428
1056;102
325;1355
40;1125
708;426
26;1842
766;403
787;1788
252;766
722;629
441;381
477;87
334;815
1078;1177
1126;1195
643;908
1667;1658
192;1239
718;593
1313;1259
247;210
67;679
631;377
896;1075
627;1541
418;510
70;220
1011;167
324;191
486;1281
192;7
109;118
407;391
221;484
256;346
1029;1152
1031;1156
410;816
1375;1687
1506;64
1968;1664
593;94
1667;1663
251;1
1198;1136
86;27
1351;480
630;517
144;156
29;201
364;14
66;805
28;28
110;334
208;1130
871;934
1909;1659
1190;565
7;202
1252;1253
671;911
401;1025
1750;1312
1794;1300
2;62
1411;1406
1888;1758
149;645
1031;1220
656;184
551;681
456;192
176;224
344;657
49;174
682;555
707;285
1369;47
1189;1283
193;1199
855;740
14;1561
665;543
331;1652
349;272
192;68
63;313
1528;1590
758;312
1010;1533
1440;1315
755;386
43;544
1689;142
1190;1157
539;785
1699;1629
1328;267
0;10
21;2
379;22
442;332
213;1471
211;333
592;583
243;333
1849;1581
967;934
1377;875
159;131
1880;875
1785;1571
1321;344
285;156
834;1816
450;442
299;1291
1332;278
21;92
1325;1100
790;287
1766;1019
0;31
1656;1643
270;1266
1728;1728
83;771
96;1315
709;593
1523;1022
397;1309
1105;1106
1531;548
1461;1472
532;1093
1419;1653
383;1293
531;547
1008;31
1341;1841
411;160
121;555
244;336
1605;1248
1500;1067
1018;1340
335;1341
17;1015
43;1754
1143;1129
669;988
32;25
131;256
1776;397
179;1615
776;136
1246;1039
745;9
352;369
760;1345
36;35
967;655
1002;1178
0;324
1;691
689;439
393;393
1365;1787
1486;1394
269;19
1643;522
7;54
260;338
1304;1252
312;12
379;410
156;174
1590;1226
1562;12
1047;1703
535;549
500;17
1134;259
1838;1611
939;213
0;1039
616;654
207;712
135;1201
1030;1051
1932;649
1120;1602
161;380
63;54
1754;2
886;128
446;62
644;885
395;1897
13;707
922;842
454;327
918;638
1322;312
1206;1341
1810;1516
647;632
1650;737
439;1074
18;1127
1138;1137
258;1250
584;22
1078;1047
811;1401
1764;1881
102;531
99;442
1434;1181
300;1260
1387;1181
1;4
1524;1500
336;776
1326;320
878;1658
276;295
634;446
1539;1601
626;1513
1332;1269
1007;1929
12;476
945;1574
187;343
72;136
298;1422
552;925
66;0
1476;24
312;844
1800;1797
144;297
893;320
1400;1303
383;942
779;899
1062;774
816;218
27;1620
837;571
623;935
1026;1307
689;892
276;1275
632;796
1505;12
377;1010
591;801
80;1318
532;1051
1118;1601
1200;1384
126;1187
1891;908
990;799
1297;1793
704;1692
1150;638
537;1662
673;422
616;91
814;1939
194;1
484;930
93;1620
1946;267
326;326
1484;484
1595;1799
967;73
1030;1252
76;353
1328;381
1328;258
1689;812
62;504
541;791
350;347
83;150
1549;1189
1562;336
503;190
453;172
813;158
324;810
1034;1001
1200;1223
111;1281
1385;1541
111;726
35;290
1376;1380
875;782
270;258
212;227
592;864
758;812
5;1
517;17
1000;5
1100;1321
1078;1115
442;62
6;1251
1402;1807
987;1861
357;762
139;381
1539;1807
1150;1001
551;1032
1093;1115
315;1821
799;768
125;1150
1487;1487
708;706
336;1328
78;1204
1530;906
706;523
299;299
1378;1382
947;367
544;605
913;1665
1559;1084
134;1133
1558;31
259;313
1428;274
1102;1815
473;411
73;1255
309;965
1484;1972
1153;359
502;751
73;1511
514;1506
156;66
1774;1146
968;721
1573;781
776;135
1762;625
703;714
73;503
48;174
1340;1279
362;330
6;68
310;281
1748;246
642;653
517;359
1075;75
996;820
701;155
1262;1899
773;424
1021;1332
797;35
367;285
692;503
1508;1664
1580;1047
500;320
146;1142
13;28
764;506
1244;198
407;411
1303;1537
1540;759
351;31
162;4
919;1263
316;82
1664;1547
17;66
1049;1412
562;187
544;8
390;1376
81;1079
139;568
500;660
1133;101
225;297
571;1665
79;520
1155;337
1769;1966
251;659
500;509
647;162
1150;153
587;66
1556;539
47;117
1289;1415
1614;1286
1234;1017
1036;1337
893;902
687;160
400;665
239;174
1321;1078
912;908
1156;1877
1793;293
1159;1483
1183;1008
6;756
32;13
799;645
255;296
564;205
24;297
1020;1004
46;295
1347;343
